"Event Id","Weeks","Day","Time","Finish","Length","Module","Mod","Details","Site","Room"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U3659PYC | BSC (HONS) SPORT MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U3138PYC | BSC (HONS) SPORT, HEALTH AND EXERCISE SCIENCES (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U3982PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U4047PYC | BSC (HONS) PSYCHOLOGY WITH INTERNATIONAL STUDY PLACEMENT (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U2074PYC | BSC (HONS) FORENSIC PSYCHOLOGY (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U3329PYC | BSC (HONS) SPORT MANAGEMENT (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U3981PYC | BSC (HONS) SPORT, EXERCISE AND REHABILITATION SCIENCE (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U4049PYC | BSC (HONS) PSYCHOLOGY WITH FORENSIC AND INVESTIGATIVE PSYCHOLOGY (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U2605PYC | BSC (HONS) SPORT AND EXERCISE PSYCHOLOGY (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U3153PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U3153PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.30","University Learning Centre"
"14526827","15/09/26","Tue","12:00","13:00","01:00","M34745","U2325PYC | BSC (HONS) SPORT AND EXERCISE SCIENCE (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.30","University Learning Centre"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U3329PYC | BSC (HONS) SPORT MANAGEMENT (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U4049PYC | BSC (HONS) PSYCHOLOGY WITH FORENSIC AND INVESTIGATIVE PSYCHOLOGY (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U3982PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U4047PYC | BSC (HONS) PSYCHOLOGY WITH INTERNATIONAL STUDY PLACEMENT (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U2325PYC | BSC (HONS) SPORT AND EXERCISE SCIENCE (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U0256PYC | BSC (HONS) PSYCHOLOGY (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U2605PYC | BSC (HONS) SPORT AND EXERCISE PSYCHOLOGY (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U3138PYC | BSC (HONS) SPORT, HEALTH AND EXERCISE SCIENCES (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U3138PYC | BSC (HONS) SPORT, HEALTH AND EXERCISE SCIENCES (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U3518PYC | BSC (HONS) PSYCHOLOGICAL SCIENCES (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U3518PYC | BSC (HONS) PSYCHOLOGICAL SCIENCES (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U3659PYC | BSC (HONS) SPORT MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U4048PYC | BSC (HONS) PSYCHOLOGY OF SPORT AND PERFORMANCE (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U3153PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 2 | Teaching Block 1","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U4048PYC | BSC (HONS) PSYCHOLOGY OF SPORT AND PERFORMANCE (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.16","Park Building"
"14526828","15/09/26","Tue","12:00","13:00","01:00","M34745","U2074PYC | BSC (HONS) FORENSIC PSYCHOLOGY (Full Time) | Year 2 | Teaching Block 2","Session with personal tutor","2.16","Park Building"
